Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,NVDA,NVDA,NVDA,NVDA,NVDA,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMD,AMD,AMD,AMD,AMD,AVGO,AVGO,AVGO,AVGO,AVGO
2021-07-27,19.164100646972656,19.577154015985894,18.698167007898192,19.220969582862597,248863000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,19.458425521850586,19.601098340577916,18.951587150781002,19.274846044574673,202191000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,19.617063522338867,19.80762698019667,19.283825335460097,19.4743887933179,190781000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,19.45443344116211,19.585132640892724,19.218972784196303,19.373617296753032,183497000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,19.704858779907227,19.91537695317592,19.316747951416353,19.654973822672737,217444000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,19.769710540771484,20.175779873517374,19.176069279723396,19.694881202710075,301811000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,20.227670669555664,20.27157074634032,19.78268880407443,19.94431926147201,231309000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,20.589828491210938,20.685609730838763,20.295502705884747,20.4531425041898,211435000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,20.319454193115234,20.522988437706402,20.163810582897227,20.477094039344426,178497000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,20.248615264892578,20.461127792585444,20.096962239032255,20.399269221353503,146443000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,19.89043617248535,20.383306595035517,19.78966527712816,20.27555363193905,179238000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,19.653980255126953,20.003180762487712,19.385595913054647,19.99719395698716,185925000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,19.859506607055664,19.98322184264855,19.57515814398387,19.82458675390574,151652000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,20.141857147216797,20.16779869480621,19.805627515773473,19.8595049435428,183063000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,19.90440559387207,20.240635283225057,19.408539829296206,20.08898224870646,210876000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,19.413528442382812,19.72481563269579,19.222964992831216,19.640008912743852,204585000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,18.996482849121094,19.58912505820869,18.95657336019115,19.45543055388039,285913000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,19.75275230407715,20.44815982346293,18.719118863786036,19.449446238959755,766555000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,20.76842498779297,20.817312785089932,19.887443664031185,19.945309765245902,675741000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,21.907814025878906,21.946724447846748,20.90211844107872,20.923070353137504,575807000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,21.74319076538086,21.908811733166473,21.485781010020887,21.703283176040937,297299000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,22.162229537963867,22.41864211092378,21.67235253900136,21.687317646197013,347701000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,22.017562866210938,22.288940552177326,21.74019837604241,22.14926114072246,237940000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,22.584266662597656,22.670070557019205,22.11633866678472,22.133300012367442,304722000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,22.63614845275879,22.990336677194776,22.499462421034632,22.777824123131097,262580000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,22.33777618408203,22.647121666172822,22.07333584482094,22.647121666172822,259850000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,22.393659591674805,22.649120064789688,22.309837159244136,22.43756739580158,201767000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,22.348752975463867,22.545337883825013,22.247966214051775,22.470495343605453,187834000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,22.79481315612793,22.937511147751092,22.153169913333517,22.27790622612633,280532000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,22.61419677734375,22.85069635544666,22.474490803126553,22.7848355929797,198107000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,22.2918758392334,22.5623040643883,21.930638074162353,22.46550856729171,254434000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,22.130212783813477,22.490451235776646,22.08431030296095,22.26492820000375,196856000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,22.430585861206055,22.578272484404366,22.223024430773005,22.30085901552275,248376000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,22.105270385742188,22.915557731283194,21.81188995971526,22.636147711099213,297500000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,22.195077896118164,22.362722745195637,22.039406863407024,22.228007318619177,199755000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,22.29387092590332,22.31981705301157,21.919661994088578,22.261938841506673,166538000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,22.195077896118164,22.23000390634264,21.8807419007731,22.136202349836225,156033000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,21.853801727294922,22.27391315880688,21.783949696322043,22.252957549515017,294503000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,21.068464279174805,21.387788954115265,20.61841542305834,21.101393708407006,349440000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,21.20117950439453,21.379800833477784,20.905804421130274,21.37181828897263,204688000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,21.89471435546875,21.91367337565563,21.151285132509745,21.32092658519888,268726000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,22.434572219848633,22.48745990832766,21.843820146489403,22.093292745342225,248555000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,22.03441619873047,22.102273534327967,21.814881006880857,22.023439724636706,217655000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,21.61430549621582,21.753012198242896,21.280013132238278,21.664199253926697,245215000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,20.65533447265625,21.373816837113832,20.607435394582403,21.169249364639114,343069000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,20.47371482849121,20.972659962539694,20.42381917309158,20.895822746881365,218394000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,20.672300338745117,21.021562413613808,20.64435952502164,20.724190693278036,221009000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,20.698246002197266,20.814997869776846,20.16038154346578,20.706228547845832,240978000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,19.69037628173828,20.498667077843145,19.51374961230619,20.460747131129327,345635000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,20.40785789489746,20.60444281688041,19.812117171843163,19.907915325430285,279282000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,20.656330108642578,20.676286468248467,20.037637281066957,20.077553806928158,297202000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,21.030542373657227,21.277021060391967,20.927759015939795,21.047504806233384,256919000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,20.78705406188965,21.161262957637216,20.73117244375026,21.056484923625863,151258000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,20.651344299316406,21.01856804632995,20.467732425809636,20.531598501082726,163388000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,20.62739372253418,21.01257912959574,20.484695733535407,20.78406211740241,162134000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,20.894824981689453,20.94571798280508,20.669301932615472,20.87386937593445,180652000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,21.70012664794922,21.70910653549275,21.077442440829326,21.243092625799367,243589000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,21.815879821777344,21.88473450421562,21.616302880257262,21.763989474383635,226994000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,22.17512321472168,22.243977904095235,21.598341475085665,21.70312142601179,189494000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,22.242977142333984,22.3317881818893,21.99051062121753,22.229004834810024,161473000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,22.05637550354004,22.38567930946501,21.93563045748002,22.257949059996356,146276000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,22.64413070678711,22.66309163127974,22.036416137205087,22.05038654332594,187590000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22,22.67806053161621,23.081207644908968,22.51340958016107,22.7748560370343,249384000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,23.117130279541016,23.30573075031013,22.72196575698433,22.9245366329956,230235000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,24.664852142333984,25.205710373552332,23.873525912110907,23.938389310705702,485898000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,24.3994197845459,25.0370717258524,24.230775672972076,24.422371980713933,245990000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,24.888383865356445,24.897365655301588,24.471266418851215,24.825517045714975,234204000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,25.5130615234375,25.654762148352756,24.94725826927448,24.948255611447724,292503000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,25.772518157958984,25.83937625950011,25.173783464529546,25.59489414765004,265740000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,26.345306396484375,26.6217224937928,25.74557436813177,25.7675292231353,294112000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,26.541889190673828,26.727497632609634,26.17965600054016,26.613737804003005,239910000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,29.73813247680664,31.29883224397883,27.060791963689024,27.171557859265718,1153631000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,29.68923568725586,31.333757862133087,29.347956214634998,30.123317473930538,851260000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,30.739017486572266,31.034392580176473,29.84390851205834,30.085398573379145,503101000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,30.59232521057129,32.24183980327339,29.90078828330195,32.21389899422513,646746000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,29.396854400634766,30.784920762665642,28.717291247821386,29.29407294809422,636206000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,30.325891494750977,30.525470354822794,29.714185657516225,30.40372797344251,332172000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,30.325891494750977,30.615280651522603,29.567494491133164,29.946693944604604,413054000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,29.961660385131836,30.57935405607118,29.18530173672682,30.48754907870644,384909000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,30.1392822265625,30.325888001469504,29.64333096717068,29.69622055809208,264484000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,29.199275970458984,30.444644511844263,28.7392479710532,30.353834961540993,428508000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,31.608179092407227,32.690889311922675,31.25492578342417,32.2987206204707,781711000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,32.9154167175293,33.018200072194944,31.837695120260975,32.17498143367427,533867000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,31.888586044311523,34.573909183585116,31.832704423703742,33.446291928728265,754335000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,31.679033279418945,32.29173838894415,30.814858947539943,31.46847793452382,532163000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,32.605072021484375,32.78568994748824,30.862755024040684,31.39463157257882,435162000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,31.436542510986328,32.640995088921485,31.283865396835044,32.53122653243234,283069000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,33.305599212646484,33.341522577161264,31.968425532112303,32.29773128790808,454964000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,32.6070671081543,33.2826408933307,31.796781690175454,33.099027131565556,622066000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,31.372528076171875,33.222845580609224,31.31763707417919,33.15298499754876,484368000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,32.062156677246094,32.413458348891545,30.963344820067583,31.151970308797033,472890000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,30.632003784179688,32.06515080587632,30.070121019469727,31.936405556758363,544325000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,29.97730827331543,30.180901433648863,27.98228032790173,29.820618786249153,658938000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,32.362552642822266,32.38451208748878,30.590083198512986,30.89547671326527,593053000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,31.76274871826172,32.225827257844415,31.358552936375865,31.93540523035622,475551000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,30.429405212402344,32.14099894850159,30.367528154513945,31.670932420721524,488507000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,30.13798713684082,31.242787533822337,29.801656967245915,31.088094881745874,488825000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,28.10503387451172,30.233796207467403,28.060123228578693,30.188885561534377,598344000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,28.280681610107422,28.62100349476861,27.195842071505684,27.643949113929793,667035000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,30.398468017578125,30.439386903160617,27.78267647993618,28.343559883214983,698297000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,28.330581665039062,31.0980712089087,28.037167251669285,31.090087687112458,707366000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,27.74574851989746,28.864520919055607,27.704829638355005,27.92938285109951,713758000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,27.663911819458008,28.088066423723266,27.091053166532397,27.250735034271646,461847000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,29.0172176361084,29.062128280070525,27.34654282285214,28.31761057753916,524385000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,29.341575622558594,29.496268290169755,28.392465246805298,28.833588239748643,395184000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,29.581092834472656,29.999260737951445,29.37250856669955,29.695864054966595,343022000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,30.883501052856445,31.025219046682178,29.58109424412039,29.601054953911746,403686000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,30.261734008789062,31.26772997961943,29.952348778754626,31.249766105775617,420591000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,29.941377639770508,30.487291454884854,29.307639364299206,30.212838350656018,343139000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,29.52720069885254,30.39646994729714,29.481292592153306,29.7677209545132,308864000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,29.3525447845459,29.970315904627515,29.27270386110287,29.61502255799349,266530000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,30.061138153076172,30.64996574600368,29.725805474067663,29.75574653768631,391547000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,29.231792449951172,30.407450890043936,28.292662528832594,30.2168304824857,527154000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,27.54913902282715,29.357538070443287,27.478280983281813,28.891465241719928,498064000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,28.121999740600586,28.381483256103156,27.01121270492406,27.58506883228335,454186000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,27.192852020263672,28.365518095345266,27.003229072578133,28.085076387090762,409939000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,27.34554672241211,27.41440984015935,25.593035959641192,26.528174103666952,594681000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,27.761720657348633,28.00922892073781,26.785665432331786,27.268702866777122,404089000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,27.943355560302734,28.538169841179762,27.553131884370423,28.01121930597054,383413000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,26.522186279296875,28.423399112253964,26.445337738615446,28.322600004609768,540171000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,26.888456344604492,27.142950637215478,26.1579107320568,26.24773202314796,395832000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,25.851520538330078,26.585060416480562,25.71878543976193,26.20781139067626,424270000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,25.01717758178711,26.49024379407116,25.002208004139014,26.02716721918881,488315000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,24.10200309753418,25.528163907695127,24.03014569021503,25.253710832650285,435181000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,23.327547073364258,24.77366673764392,23.216767613789905,23.460282170555125,718958000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,23.32554817199707,23.333531693411643,20.846485838339415,22.28561931721603,913982000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,22.279632568359375,22.89740375021859,21.956277081612978,22.501191486192454,664616000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,22.72674560546875,24.009191831407684,22.255683467670956,23.1938159816246,755959000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,21.900390625,23.94731523787376,21.63192420739024,23.52116377527102,573353000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,22.79460906982422,22.81257294726287,21.253676914429107,21.96825357562381,543774000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,24.437335968017578,24.460290972976274,23.00618592049365,23.135926717655092,564680000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,24.589038848876953,25.09503128734258,23.842524208533753,25.054112398731533,518925000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,25.191837310791016,25.76569347477143,24.50420547493788,25.742740370347118,543419000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,23.900405883789062,25.027161828554508,23.7327404966598,24.409392542148876,410178000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,24.270668029785156,24.586039987928007,23.585033117362396,23.92435754479338,354829000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,24.678855895996094,25.131952179111504,24.153900300504695,24.32356251647183,376868000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,25.058103561401367,25.179860856231137,23.9323449370335,24.310591474393373,410359000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-09,26.651927947998047,26.671888658006182,25.30261555051223,25.571080056956752,524282000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,25.77267837524414,26.871490147981913,25.549124513702214,25.94333997182691,513200000.0,NVDA,,,,,,,,,,,,,,,,,,,,,,,,,
